# specular, roughness, stiffness, damping, staticfriction, dynamicfriction, visual_JND, haptic_JND

0.200845,0.228554,0.258735,0.291497,0.326948,0.152411,0.13147,0.112569,0.095602,0.080461,0.1755,0.141022,0.111447,0.086391,0.065469,0.048301,0.204119,0.235735,0.270501,0.308571,0.3501
0.004561,0.003716,0.002974,0.002334,0.001796,0.006523,0.007615,0.008756,0.009925,0.0111,0.0055,0.007096,0.008829,0.010624,0.0124,0.014077,0.004452,0.003524,0.002726,0.002058,0.001514
0.58757,0.521252,0.451176,0.377458,0.3002,0.58757,0.521252,0.451176,0.377458,0.3002,0.65,0.737726,0.815333,0.881969,0.936437,0.976817,0.71528,0.775225,0.82954,0.877855,0.919692
0.161993,0.174734,0.188196,0.202358,0.2172,0.161993,0.174734,0.188196,0.202358,0.2172,0.15,0.133147,0.118238,0.105436,0.094973,0.087215,0.137459,0.125943,0.115509,0.106227,0.098189
0.587488,0.680424,0.778626,0.881933,0.9902,0.587488,0.680424,0.778626,0.881933,0.9902,0.5,0.377063,0.268307,0.174924,0.098596,0.042008,0.408519,0.324513,0.248398,0.180691,0.122061
0.587488,0.680424,0.778626,0.881933,0.9902,0.587488,0.680424,0.778626,0.881933,0.9902,0.5,0.377063,0.268307,0.174924,0.098596,0.042008,0.408519,0.324513,0.248398,0.180691,0.122061
0.326494,0.652988,0.979482,1.305976,1.63247,-0.326494,-0.652988,-0.979482,-1.305976,-1.63247,0,-0.5,-1,-1.5,-2,-2.5,0.366595,0.733191,1.099786,1.466381,1.832977
0.326494,0.652988,0.979482,1.305976,1.63247,0.326494,0.652988,0.979482,1.305976,1.63247,0,-0.5,-1,-1.5,-2,-2.5,-0.366595,-0.733191,-1.099786,-1.466381,-1.832977
