OctaneSinglePotato trial list
----------------------

Trial Number | Haptic Presence | Environment | Glossiness | Depth | Conflict | Timer 1 | Timer 2 | Timer 3 | GlossResult | DepthResult
----------------------
1, 0, 1, 5, 8, 0, 22368, 0, -1, -1
2, 0, 0, 8, 6, 0, -48378.7, 0, -1, -1
3, 0, 0, 10, 10, 0, 8986.66, 0, -1, -1
4, 0, 0, 4, 3, 0, -1029.33, 0, -1, -1
5, 0, 1, 4, 8, 0, 40522.7, 0, -1, -1
6, 0, 0, 7, 7, 0, -9893.33, 0, -1, -1
7, 0, 1, 6, 3, 0, 50005.3, 0, -1, -1
8, 0, 0, 4, 10, 0, -68405.3, 0, -1, -1
9, 0, 1, 8, 3, 0, -45338.7, 0, -1, -1
10, 0, 0, 10, 4, 0, 52805.3, 0, -1, -1
11, 0, 0, 7, 5, 0, 70624, 0, -1, -1
12, 0, 0, 7, 4, 0, -15664, 0, -1, -1
13, 0, 1, 8, 5, 0, -77045.3, 0, -1, -1
14, 0, 0, 4, 8, 0, -66912, 0, -1, -1
15, 0, 0, 5, 4, 0, -38336, 0, -1, -1
16, 0, 0, 6, 4, 0, 59034.7, 0, -1, -1
17, 0, 0, 4, 4, 0, -40149.3, 0, -1, -1
18, 0, 1, 6, 7, 0, 16848, 0, -1, -1
19, 0, 0, 7, 6, 0, -56933.3, 0, -1, -1
20, 0, 0, 5, 3, 0, -33120, 0, -1, -1
21, 0, 0, 10, 3, 0, 52597.3, 0, -1, -1
22, 0, 0, 9, 9, 0, -46602.7, 0, -1, -1
23, 0, 1, 4, 9, 0, 23568, 0, -1, -1
24, 0, 0, 3, 5, 0, 33253.3, 0, -1, -1
25, 0, 0, 6, 2, 0, 44362.7, 0, -1, -1
26, 0, 0, 6, 7, 0, 60464, 0, -1, -1
27, 0, 0, 7, 3, 0, 52501.3, 0, -1, -1
28, 0, 1, 7, 4, 0, 58453.3, 0, -1, -1
29, 0, 0, 8, 7, 0, 75413.3, 0, -1, -1
30, 0, 1, 2, 3, 0, -74389.3, 0, -1, -1
31, 0, 0, 2, 5, 0, 6986.67, 0, -1, -1
32, 0, 1, 5, 3, 0, -469.332, 0, -1, -1
33, 0, 0, 4, 9, 0, -39168, 0, -1, -1
34, 0, 0, 5, 7, 0, 33589.3, 0, -1, -1
35, 0, 1, 2, 10, 0, 35392, 0, -1, -1
36, 0, 1, 2, 9, 0, -42448, 0, -1, -1
37, 0, 0, 3, 2, 0, 8778.67, 0, -1, -1
38, 0, 1, 2, 6, 0, 13056, 0, -1, -1
39, 0, 0, 9, 7, 0, -54266.7, 0, -1, -1
40, 0, 1, 4, 10, 0, -66010.7, 0, -1, -1
41, 0, 0, 9, 5, 0, -69109.3, 0, -1, -1
42, 0, 1, 4, 7, 0, 6410.67, 0, -1, -1
43, 0, 1, 10, 10, 0, -79978.7, 0, -1, -1
44, 0, 1, 9, 5, 0, 60330.7, 0, -1, -1
45, 0, 1, 8, 4, 0, -24192, 0, -1, -1
46, 0, 0, 7, 10, 0, -69578.7, 0, -1, -1
47, 0, 1, 10, 6, 0, 63520, 0, -1, -1
48, 0, 1, 7, 8, 0, -50277.3, 0, -1, -1
49, 0, 1, 5, 5, 0, 44954.7, 0, -1, -1
50, 0, 0, 8, 10, 0, 28570.7, 0, -1, -1
51, 0, 1, 3, 10, 0, -69605.3, 0, -1, -1
52, 0, 0, 9, 3, 0, 47109.3, 0, -1, -1
53, 0, 0, 7, 8, 0, 69338.7, 0, -1, -1
54, 0, 1, 5, 7, 0, -62464, 0, -1, -1
55, 0, 1, 7, 10, 0, -31082.7, 0, -1, -1
56, 0, 0, 8, 3, 0, 10496, 0, -1, -1
57, 0, 1, 2, 8, 0, -16912, 0, -1, -1
58, 0, 1, 10, 3, 0, 75696, 0, -1, -1
59, 0, 0, 5, 8, 0, -48416, 0, -1, -1
60, 0, 0, 2, 10, 0, -66384, 0, -1, -1
61, 0, 0, 3, 6, 0, -71994.7, 0, -1, -1
62, 0, 1, 4, 4, 0, -741.334, 0, -1, -1
63, 0, 0, 6, 5, 0, 23024, 0, -1, -1
64, 0, 1, 5, 2, 0, -41882.7, 0, -1, -1
65, 0, 0, 3, 8, 0, 71216, 0, -1, -1
66, 0, 1, 7, 9, 0, -68149.3, 0, -1, -1
67, 0, 1, 7, 3, 0, -66240, 0, -1, -1
68, 0, 1, 2, 5, 0, -5077.33, 0, -1, -1
69, 0, 1, 4, 2, 0, -30704, 0, -1, -1
70, 0, 1, 4, 3, 0, -62448, 0, -1, -1
71, 0, 0, 6, 8, 0, -18298.7, 0, -1, -1
72, 0, 0, 3, 3, 0, -67429.3, 0, -1, -1
73, 0, 1, 5, 4, 0, -76725.3, 0, -1, -1
74, 0, 0, 10, 5, 0, 47429.3, 0, -1, -1
75, 0, 0, 10, 6, 0, -39344, 0, -1, -1
76, 0, 1, 4, 5, 0, -11973.3, 0, -1, -1
77, 0, 1, 3, 5, 0, 9440, 0, -1, -1
78, 0, 1, 3, 2, 0, -26144, 0, -1, -1
79, 0, 1, 10, 2, 0, 31754.7, 0, -1, -1
80, 0, 1, 9, 3, 0, -45717.3, 0, -1, -1
81, 0, 0, 2, 8, 0, 23808, 0, -1, -1
82, 0, 1, 5, 6, 0, 68906.7, 0, -1, -1
83, 0, 0, 3, 7, 0, -8149.33, 0, -1, -1
84, 0, 0, 4, 2, 0, -23034.7, 0, -1, -1
85, 0, 1, 3, 3, 0, 76618.7, 0, -1, -1
86, 0, 0, 10, 9, 0, 14138.7, 0, -1, -1
87, 0, 0, 9, 8, 0, 74224, 0, -1, -1
88, 0, 1, 9, 10, 0, 63349.3, 0, -1, -1
89, 0, 1, 9, 2, 0, 34864, 0, -1, -1
90, 0, 1, 3, 7, 0, -79104, 0, -1, -1
91, 0, 0, 8, 8, 0, 41232, 0, -1, -1
92, 0, 1, 10, 5, 0, 36112, 0, -1, -1
93, 0, 1, 3, 4, 0, 22341.3, 0, -1, -1
94, 0, 0, 6, 9, 0, -58192, 0, -1, -1
95, 0, 0, 2, 2, 0, 49136, 0, -1, -1
96, 0, 0, 3, 9, 0, 37866.7, 0, -1, -1
97, 0, 1, 3, 9, 0, 41909.3, 0, -1, -1
98, 0, 0, 6, 3, 0, 77520, 0, -1, -1
99, 0, 0, 2, 9, 0, 69210.7, 0, -1, -1
100, 0, 0, 8, 4, 0, -37504, 0, -1, -1
101, 0, 1, 8, 9, 0, 34026.7, 0, -1, -1
102, 0, 0, 6, 6, 0, 38421.3, 0, -1, -1
103, 0, 1, 4, 6, 0, 66608, 0, -1, -1
104, 0, 1, 6, 2, 0, -79552, 0, -1, -1
105, 0, 0, 9, 4, 0, -75552, 0, -1, -1
106, 0, 0, 7, 9, 0, 44682.7, 0, -1, -1
107, 0, 1, 3, 8, 0, -75546.7, 0, -1, -1
108, 0, 1, 10, 4, 0, 71744, 0, -1, -1
109, 0, 1, 6, 4, 0, 3040, 0, -1, -1
110, 0, 0, 4, 5, 0, -37029.3, 0, -1, -1
111, 0, 0, 3, 4, 0, 65498.7, 0, -1, -1
112, 0, 0, 8, 2, 0, 40170.7, 0, -1, -1
113, 0, 1, 8, 6, 0, -77456, 0, -1, -1
114, 0, 0, 8, 5, 0, 18490.7, 0, -1, -1
115, 0, 1, 9, 9, 0, 10656, 0, -1, -1
116, 0, 0, 8, 9, 0, -52080, 0, -1, -1
117, 0, 1, 5, 10, 0, -122.666, 0, -1, -1
118, 0, 1, 2, 4, 0, -19658.7, 0, -1, -1
