OctaneSinglePotato Data File OctaneSinglePotatoRes_1973.txt
Participant Number: 1973
Date: 03/09/15, Time: 11:25:09
=============================


trial 1, 1, -1, -1, -1, -1, 0, 0, 0, 0
trial 2, 1, 0, 1, 8, 0, 39626.7, 0.101582, 0.701067, 0.0516498
trial 3, 1, 1, 5, 7, 1, 7010.67, 0.766125, 0.8069, 0.3869
trial 4, 1, 0, 6, 0, 2, 68032, 0.714481, 0.49065, 0.414087
trial 5, 1, 1, 0, 1, 3, 68930.7, 0.20256, 0.350685, 0.613395
trial 6, 1, 0, 0, 4, 6, 70746.7, 0.120957, 0.512301, 0.879369
trial 7, 1, 0, 2, 6, 4, 59554.7, 0.163735, 0.631097, 0.572904
trial 8, 1, 1, 4, 7, 8, 59640, 0.820088, 0.827231, 0.817646
trial 9, 1, 1, 5, 5, 6, 79824, 0.830522, 0.74448, 0.748149
trial 10, 1, 1, 2, 6, 3, 5792, 0.208434, 0.663114, 0.268175
trial 11, 1, 1, 3, 2, 3, 20253.3, 0.613419, 0.342071, 0.527465
trial 12, 1, 0, 5, 8, 1, 60050.7, 0.761913, 0.339992, 0.223629
trial 13, 1, 0, 6, 6, 6, 68410.7, 0.934724, 0.666177, 0.903622
trial 14, 1, 0, 1, 2, 6, 78712, 0.124809, 0.536745, 0.873876
trial 15, 1, 0, 3, 4, 6, 66197.3, 0.191709, 0.901985, 0.920409
trial 16, 1, 1, 8, 4, 1, 269.333, 0.886155, 0.393629, 0.24722
trial 17, 1, 1, 2, 4, 4, 12152, 0.621886, 0.715231, 0.647713
trial 18, 1, 0, 4, 5, 5, 2328, 0.693982, 0.663256, 0.374073
trial 19, 1, 0, 8, 8, 5, 20186.7, 0.870179, 0.825976, 0.683889
trial 20, 1, 0, 5, 6, 0, 47957.3, 0.633474, 0.782938, 0.0777232
trial 21, 1, 1, 4, 2, 7, 59696, 0.900109, 0.771997, 0.939942
trial 22, 1, 1, 6, 2, 8, 8560, 0.90812, 0.783009, 0.926101
trial 23, 1, 1, 8, 3, 3, 56106.7, 0.893583, 0.780311, 0.826712
trial 24, 1, 1, 4, 1, 1, 24154.7, 0.373313, 0.328286, 0.203619
trial 25, 1, 0, 7, 6, 0, 57168, 0.830094, 0.871036, 0.0667445
trial 26, 1, 0, 8, 0, 1, 2776, 0.930326, 0.762962, 0.430801
trial 27, 1, 0, 0, 8, 4, 29800, 0.105647, 0.869913, 0.643769
trial 28, 1, 1, 5, 4, 0, 37829.3, 0.778759, 0.785802, 0.087573
trial 29, 1, 0, 6, 8, 5, 42162.7, 0.846034, 0.745021, 0.809985
trial 30, 1, 1, 4, 6, 8, 34269.3, 0.784323, 0.98695, 0.98007
trial 31, 1, 1, 2, 4, 2, 35562.7, 0.174874, 0.676215, 0.394536
trial 32, 1, 0, 4, 8, 7, 5256, 0.719829, 0.962322, 0.835386
trial 33, 1, 1, 0, 6, 6, 68717.3, 0.0458721, 0.847252, 0.774855
trial 34, 1, 0, 8, 4, 2, 17949.3, 0.967227, 0.312435, 0.252807
trial 35, 1, 0, 2, 6, 1, 77008, 0.183926, 0.743888, 0.20857
trial 36, 1, 0, 2, 5, 5, 66888, 0.110722, 0.766722, 0.672156
trial 37, 1, 1, 7, 5, 2, 61050.7, 0.906323, 0.787639, 0.29014
trial 38, 1, 1, 7, 1, 5, 17688, 0.979825, 0.563943, 0.895846
trial 39, 1, 1, 0, 8, 2, 1056, 0.0203576, 0.876015, 0.207401
trial 40, 1, 0, 3, 4, 2, 29909.3, 0.629919, 0.733716, 0.356029
trial 41, 1, 1, 6, 4, 2, 38829.3, 0.774175, 0.828219, 0.275805
trial 42, 1, 1, 8, 0, 7, 66594.7, 0.869519, 0.21163, 0.860772
trial 43, 1, 1, 4, 7, 5, 21392, 0.829462, 0.67058, 0.832811
trial 44, 1, 1, 7, 7, 4, 23392, 0.764409, 0.910784, 0.675137
trial 45, 1, 0, 0, 2, 6, 12488, 0.0670674, 0.448119, 0.816737
trial 46, 1, 0, 4, 5, 8, 1056, 0.681509, 0.826003, 0.971684
trial 47, 1, 1, 8, 8, 6, 19354.7, 0.986739, 0.925471, 0.886107
trial 48, 1, 1, 6, 3, 1, 165.333, 0.916542, 0.722151, 0.13077
trial 49, 1, 0, 1, 4, 1, 77165.3, 0.100375, 0.52655, 0.193925
trial 50, 1, 0, 0, 1, 5, 75261.3, 0.113616, 0.273058, 0.360975
trial 51, 1, 1, 6, 8, 7, 71661.3, 0.980675, 0.996516, 1
trial 52, 1, 1, 5, 7, 4, 63258.7, 0.879118, 0.869926, 0.836304
trial 53, 1, 1, 7, 4, 7, 5512, 0.95295, 0.756056, 0.896987
trial 54, 1, 0, 4, 3, 0, 21328, 0.532576, 0.68078, 0.0723574
trial 55, 1, 0, 5, 0, 2, 71146.7, 0.716372, 0.231435, 0.36153
trial 56, 1, 0, 2, 5, 3, 4349.33, 0.200399, 0.469339, 0.475833
trial 57, 1, 0, 1, 3, 7, 42413.3, 0.222111, 0.704642, 0.758109
trial 58, 1, 0, 2, 6, 5, 30578.7, 0.14095, 0.833541, 0.637921
trial 59, 1, 0, 3, 2, 3, 53688, 0.556724, 0.491598, 0.515286
trial 60, 1, 1, 8, 2, 4, 63717.3, 0.913539, 0.616948, 0.691573
trial 61, 1, 0, 0, 4, 8, 71504, 0.0381647, 0.72566, 0.918607
trial 62, 1, 1, 8, 3, 1, 66386.7, 0.920852, 0.319094, 0.222875
trial 63, 1, 1, 8, 5, 1, 31293.3, 1, 0.820895, 0.164166
trial 64, 1, 0, 5, 3, 4, 44608, 0.618215, 0.691569, 0.41641
trial 65, 1, 1, 0, 1, 5, 64565.3, 0.102053, 0.268215, 0.82115
trial 66, 1, 0, 8, 5, 2, 56421.3, 0.789293, 0.803818, 0.140635
trial 67, 1, 1, 2, 8, 7, 79480, 0.119921, 0.879441, 0.931535
trial 68, 1, 1, 4, 0, 3, 43954.7, 0.863782, 0.36363, 0.839988
trial 69, 1, 0, 6, 2, 2, 76165.3, 0.760603, 0.386483, 0.398146
trial 70, 1, 1, 4, 6, 3, 10322.7, 0.820066, 0.819059, 0.184055
