OctaneSinglePotato trial list
----------------------

Trial Number | Haptic Presence | Environment | Glossiness | Depth | Timer 1 | Timer 2 | Timer 3 | GlossResult | DepthResult
----------------------
97, 0, 1, 2, 7, 8416, 0, -1, -1
98, 0, 1, 2, 4, 5610.67, 0, -1, -1
99, 0, 1, 1, 2, -41349.3, 0, -1, -1
100, 0, 1, 5, 1, -71301.3, 0, -1, -1
101, 0, 1, 8, 5, 57722.7, 0, -1, -1
102, 0, 0, 2, 3, -39381.3, 0, -1, -1
103, 0, 0, 1, 4, -52005.3, 0, -1, -1
104, 0, 0, 7, 4, 2773.33, 0, -1, -1
105, 0, 1, 4, 8, 11824, 0, -1, -1
106, 0, 1, 2, 5, -7482.67, 0, -1, -1
107, 0, 0, 4, 8, 68053.3, 0, -1, -1
108, 0, 0, 4, 4, 44650.7, 0, -1, -1
109, 0, 1, 4, 0, 23973.3, 0, -1, -1
110, 0, 1, 7, 7, 2357.33, 0, -1, -1
111, 0, 0, 5, 1, -42634.7, 0, -1, -1
112, 0, 1, 2, 8, -73258.7, 0, -1, -1
113, 0, 1, 3, 4, 75925.3, 0, -1, -1
114, 0, 0, 2, 6, -72341.3, 0, -1, -1
115, 0, 1, 1, 6, 15328, 0, -1, -1
116, 0, 1, 0, 2, -78346.7, 0, -1, -1
117, 0, 1, 7, 3, 66181.3, 0, -1, -1
118, 0, 0, 8, 4, -11930.7, 0, -1, -1
119, 0, 0, 3, 7, 73765.3, 0, -1, -1
120, 0, 0, 5, 8, 23290.7, 0, -1, -1
121, 0, 0, 1, 0, -51269.3, 0, -1, -1
122, 0, 1, 8, 8, 50656, 0, -1, -1
123, 0, 0, 3, 3, 50352, 0, -1, -1
124, 0, 0, 5, 3, -44261.3, 0, -1, -1
125, 0, 1, 5, 3, 74266.7, 0, -1, -1
126, 0, 0, 1, 1, -70714.7, 0, -1, -1
127, 0, 0, 1, 7, 6624, 0, -1, -1
128, 0, 1, 6, 7, -48917.3, 0, -1, -1
129, 0, 0, 1, 5, -31402.7, 0, -1, -1
130, 0, 1, 3, 6, -79269.3, 0, -1, -1
131, 0, 0, 1, 3, -11120, 0, -1, -1
132, 0, 1, 3, 3, -71200, 0, -1, -1
133, 0, 1, 4, 3, -25376, 0, -1, -1
134, 0, 1, 5, 7, 15397.3, 0, -1, -1
135, 0, 1, 6, 8, 8821.33, 0, -1, -1
136, 0, 1, 8, 1, 79941.3, 0, -1, -1
137, 0, 0, 4, 2, -18954.7, 0, -1, -1
138, 0, 0, 6, 2, -38213.3, 0, -1, -1
139, 0, 0, 2, 5, 78848, 0, -1, -1
140, 0, 0, 4, 7, -66138.7, 0, -1, -1
141, 0, 1, 1, 4, 47557.3, 0, -1, -1
142, 0, 0, 8, 5, 5904, 0, -1, -1
143, 0, 1, 3, 5, 60021.3, 0, -1, -1
144, 0, 0, 3, 8, -49120, 0, -1, -1
145, 0, 1, 7, 2, -40538.7, 0, -1, -1
146, 0, 1, 1, 5, -69877.3, 0, -1, -1
147, 0, 1, 0, 4, -31440, 0, -1, -1
148, 0, 0, 7, 7, -33098.7, 0, -1, -1
149, 0, 0, 1, 2, 42581.3, 0, -1, -1
150, 0, 0, 4, 6, -48192, 0, -1, -1
151, 0, 1, 4, 7, -31429.3, 0, -1, -1
152, 0, 0, 4, 1, -69472, 0, -1, -1
153, 0, 0, 6, 0, -70565.3, 0, -1, -1
154, 0, 0, 3, 0, 78848, 0, -1, -1
155, 0, 1, 1, 7, 77194.7, 0, -1, -1
156, 0, 1, 0, 8, -55882.7, 0, -1, -1
157, 0, 1, 4, 4, -50325.3, 0, -1, -1
158, 0, 0, 4, 0, -56458.7, 0, -1, -1
159, 0, 0, 6, 1, 49013.3, 0, -1, -1
160, 0, 0, 7, 6, -11685.3, 0, -1, -1
161, 0, 0, 8, 8, 11936, 0, -1, -1
162, 0, 1, 7, 0, 75738.7, 0, -1, -1
----------------------

