OctaneSinglePotato Data File OctaneSinglePotatoRes_73.txt
Participant Number: 73
Date: 03/10/15, Time: 14:34:34
=============================


trial 64, 1, 0, 5, 3, 4, 44608, 0.512973, 0.71177, 0.753997
trial 65, 1, 1, 0, 1, 5, 64565.3, 0.0766656, 0.752872, 0.750563
trial 66, 1, 0, 8, 5, 2, 56421.3, 0.573154, 0.39588, 0.581887
trial 67, 1, 1, 2, 8, 7, 79480, 0.0627597, 0.680689, 0.686533
trial 68, 1, 1, 4, 0, 3, 43954.7, 0.578767, 0.356514, 0.634829
trial 69, 1, 0, 6, 2, 2, 76165.3, 0.584485, 0.381661, 0.568854
trial 70, 1, 1, 4, 6, 3, 10322.7, 0.634555, 0.731391, 0.716687
trial 71, 1, 1, 5, 8, 2, 4440, 0.648515, 0.709708, 0.417299
trial 72, 1, 0, 3, 7, 1, 40978.7, 0.410735, 0.602607, 0.397256
trial 73, 1, 0, 1, 8, 4, 32709.3, 0.401061, 0.691687, 0.698134
trial 74, 1, 1, 5, 7, 2, 52882.7, 0.767896, 0.684875, 0.646897
trial 75, 1, 1, 7, 8, 7, 64314.7, 0.928632, 0.903475, 0.875576
trial 76, 1, 1, 7, 7, 7, 32082.7, 0.807217, 0.891778, 0.91537
trial 77, 1, 1, 1, 2, 8, 63101.3, 0.136165, 0.800465, 0.796514
trial 78, 1, 0, 8, 0, 5, 70941.3, 0.658639, 0.192922, 0.742332
trial 79, 1, 1, 5, 5, 5, 67973.3, 0.741235, 0.736959, 0.639464
trial 80, 1, 1, 6, 5, 2, 32610.7, 0.733737, 0.679818, 0.362318
trial 81, 1, 1, 0, 5, 5, 5616, 0.125113, 0.818613, 0.823169
trial 82, 1, 1, 7, 0, 8, 76698.7, 0.804137, 0, 0.707192
trial 83, 1, 0, 6, 0, 7, 72909.3, 0.662352, 0.104254, 0.873286
trial 84, 1, 0, 4, 4, 2, 3994.67, 0.596838, 0.629597, 0.351011
trial 85, 1, 0, 5, 0, 6, 13293.3, 0.358633, 0.0825886, 0.68331
trial 86, 1, 1, 8, 7, 4, 7205.33, 0.813995, 0.89365, 0.878911
trial 87, 1, 0, 6, 8, 4, 73834.7, 0.399273, 0.397915, 0.625557
trial 88, 1, 1, 4, 5, 2, 11808, 0.572429, 0.46055, 0.574563
trial 89, 1, 1, 4, 7, 1, 72525.3, 0.597411, 0.629746, 0.431002
trial 90, 1, 1, 5, 5, 8, 65402.7, 0.622751, 0.892937, 0.851697
trial 91, 1, 1, 7, 7, 6, 76778.7, 0.62993, 0.454732, 0.82761
trial 92, 1, 1, 6, 6, 7, 54794.7, 0.790391, 0.915366, 0.795602
trial 93, 1, 0, 7, 6, 8, 64970.7, 0.588689, 0.770669, 0.782538
trial 94, 1, 0, 1, 2, 3, 18760, 0.236744, 0.237909, 0.443469
trial 95, 1, 1, 2, 5, 5, 3165.33, 0.161453, 0.754855, 0.621386
trial 96, 1, 1, 3, 0, 0, 6634.67, 0.331593, 0, 0.3012
trial 97, 1, 1, 3, 8, 1, 44042.7, 0.604692, 0.314899, 0.415403
trial 98, 1, 0, 2, 1, 3, 18005.3, 0.29544, 0.237918, 0.578536
trial 99, 1, 1, 6, 7, 7, 40061.3, 0.74907, 0.959082, 0.956836
trial 100, 1, 0, 6, 3, 3, 11736, 0.613874, 0.425687, 0.450123
trial 101, 1, 0, 7, 7, 8, 39066.7, 0.721268, 0.752013, 0.839493
trial 102, 1, 0, 4, 8, 5, 72298.7, 0.697203, 0.848706, 0.725877
trial 103, 1, 0, 0, 8, 0, 15314.7, 0.217698, 0.811152, 0.214398
trial 104, 1, 0, 5, 5, 2, 19674.7, 0.629934, 0.692987, 0.380614
trial 105, 1, 1, 7, 3, 6, 34709.3, 0.839878, 0.933578, 0.938782
trial 106, 1, 0, 7, 7, 5, 17053.3, 0.641023, 0.752868, 0.717889
trial 107, 1, 1, 6, 4, 5, 25408, 0.698343, 0.794707, 0.868403
trial 108, 1, 1, 7, 5, 3, 29021.3, 0.668543, 0.790425, 0.453546
trial 109, 1, 0, 8, 2, 4, 11866.7, 0.449277, 0.307896, 0.759276
trial 110, 1, 1, 8, 8, 5, 79381.3, 0.68726, 0.934192, 0.855615
trial 111, 1, 0, 7, 4, 5, 61194.7, 0.600361, 0.816863, 0.795189
trial 112, 1, 0, 3, 0, 4, 5386.67, 0.319976, 0.0837502, 0.913729
trial 113, 1, 0, 3, 2, 0, 52621.3, 0.392456, 0.456888, 0.294783
trial 114, 1, 0, 3, 6, 1, 26128, 0.361359, 0.558696, 0.313753
trial 115, 1, 0, 5, 4, 1, 9000, 0.574509, 0.597818, 0.378568
trial 116, 1, 1, 3, 2, 7, 9437.33, 0.367935, 0.240852, 0.765857
trial 117, 1, 1, 5, 3, 6, 45760, 0.582561, 0.225066, 0.692003
trial 118, 1, 0, 5, 6, 6, 1176, 0.452668, 0.7606, 0.741629
trial 119, 1, 1, 1, 8, 6, 45253.3, 0.32916, 0.789332, 0.779059
trial 120, 1, 1, 4, 3, 8, 2688, 0.396178, 0.800979, 0.779493
trial 121, 1, 1, 3, 5, 2, 47592, 0.376226, 0.606741, 0.191641
trial 122, 1, 1, 0, 6, 2, 4418.67, 0.205719, 0.656272, 0.248905
trial 123, 1, 0, 7, 0, 0, 42536, 0.579227, 0.270791, 0.275953
trial 124, 1, 1, 8, 5, 2, 45882.7, 0.607105, 0.555176, 0.422628
trial 125, 1, 0, 3, 6, 2, 23762.7, 0.422624, 0.702487, 0.334658
trial 126, 1, 0, 7, 7, 3, 2192, 0.663377, 0.748458, 0.760692
trial 127, 1, 0, 2, 1, 2, 42672, 0.255957, 0.310528, 0.599939
trial 128, 1, 1, 3, 3, 5, 52797.3, 0.558944, 0.613506, 0.831014
trial 129, 1, 0, 3, 4, 7, 38309.3, 0.383302, 0.931844, 1
trial 130, 1, 0, 7, 1, 5, 40864, 0.576663, 0.157629, 0.708003
trial 131, 1, 0, 8, 7, 4, 73098.7, 0.718466, 0.802262, 0.635856
trial 132, 1, 1, 5, 3, 5, 29034.7, 0.604175, 0.773163, 0.742921
trial 133, 1, 0, 1, 2, 4, 68752, 0.267654, 0.425185, 0.659666
trial 134, 1, 1, 3, 8, 5, 57445.3, 0.566418, 0.742906, 0.822999
trial 135, 1, 1, 4, 8, 4, 3746.67, 0.556418, 0.773698, 0.700826
trial 136, 1, 0, 5, 0, 7, 4629.33, 0.465303, 0.169632, 0.742233
trial 137, 1, 0, 1, 3, 0, 70608, 0.0839652, 0.445741, 0.203321
trial 138, 1, 1, 5, 2, 7, 19978.7, 0.915127, 0.91296, 0.887843
trial 139, 1, 0, 6, 4, 5, 3690.67, 0.570392, 0.94171, 0.971389
trial 140, 1, 0, 3, 3, 1, 13733.3, 0.409867, 0.449558, 0.448664
trial 141, 1, 1, 4, 3, 5, 32810.7, 0.618945, 0.786684, 0.78389
trial 142, 1, 0, 6, 5, 7, 54432, 0.732313, 0.94663, 0.970916
trial 143, 1, 1, 0, 0, 2, 21330.7, 0.0277786, 0.297944, 0.731545
trial 144, 1, 1, 2, 1, 5, 44045.3, 0.124501, 0.302301, 0.767438
trial 145, 1, 1, 7, 0, 0, 1525.33, 0.591282, 0.285486, 0.290019
trial 146, 1, 1, 3, 2, 8, 77856, 0.613189, 0.762062, 0.817703
trial 147, 1, 1, 5, 2, 6, 58381.3, 0.877073, 0.918928, 0.907032
trial 148, 1, 0, 2, 3, 8, 4285.33, 0.44249, 0.939932, 0.929655
trial 149, 1, 1, 8, 1, 3, 2602.67, 0.734518, 0.35788, 0.433518
trial 150, 1, 0, 0, 6, 1, 63930.7, 0.353834, 0.585957, 0.285432
trial 151, 1, 1, 6, 2, 3, 27533.3, 0.59681, 0.312318, 0.695189
trial 152, 1, 0, 0, 7, 5, 229.333, 0.1818, 0.701745, 0.707099
trial 153, 1, 1, 5, 5, 4, 44850.7, 0.785587, 0.75497, 0.748261
trial 154, 1, 1, 8, 2, 0, 60656, 0.80232, 0.261356, 0.135268
trial 155, 1, 0, 6, 3, 0, 2632, 0.402791, 0.579319, 0.124404
trial 156, 1, 1, 6, 3, 8, 45336, 0.850976, 0.92182, 0.942072
trial 157, 1, 1, 0, 2, 7, 73885.3, 0.0584516, 0.903835, 0.899767
trial 158, 1, 0, 7, 8, 7, 65066.7, 0.976521, 0.867599, 0.876403
trial 159, 1, 1, 2, 2, 4, 52717.3, 0.281386, 0.38335, 0.651068
trial 160, 1, 1, 6, 1, 3, 22677.3, 0.68433, 0.395976, 0.651253
trial 161, 1, 0, 1, 5, 7, 21578.7, 0.192513, 0.839523, 0.867402
trial 162, 1, 1, 8, 6, 4, 79194.7, 0.777261, 0.463364, 0.713326
trial 163, 1, 1, 8, 6, 0, 59586.7, 0.862106, 0.754849, 0.210713
trial 164, 1, 0, 2, 0, 2, 3533.33, 0.133859, 0.206311, 0.696172
trial 165, 1, 1, 5, 2, 4, 266.667, 0.584029, 0.380504, 0.729715
trial 166, 1, 0, 0, 0, 0, 101.333, 0.0821696, 0.191322, 0.201365
trial 167, 1, 1, 5, 7, 7, 64010.7, 0.817724, 1, 0.852377
trial 168, 1, 1, 3, 7, 1, 5624, 0.400742, 0.428925, 0.347934
trial 169, 1, 0, 0, 6, 6, 23610.7, 0.382937, 0.614474, 0.830001
trial 170, 1, 0, 5, 3, 5, 41498.7, 0.827087, 0.909574, 0.905105
trial 171, 1, 0, 3, 0, 6, 43592, 0.482259, 0.435479, 0.843051
trial 172, 1, 1, 0, 1, 8, 64282.7, 0.137439, 0.386799, 0.950013
trial 173, 1, 1, 2, 1, 3, 5544, 0.304033, 0.262862, 0.457054
trial 174, 1, 0, 1, 8, 8, 23424, 0.427335, 0.849169, 0.948941
trial 175, 1, 1, 8, 0, 6, 18045.3, 0.591534, 0.253763, 0.637657
trial 176, 1, 1, 1, 7, 4, 33720, 0.311835, 0.695363, 0.452714
trial 177, 1, 0, 5, 5, 7, 22818.7, 0.67273, 0.782308, 0.72183
trial 178, 1, 1, 2, 6, 6, 70408, 0.347501, 0.449773, 0.645668
trial 179, 1, 0, 0, 0, 1, 6498.67, 0.171996, 0.0757729, 0.416111
trial 180, 1, 1, 7, 3, 8, 66173.3, 0.644484, 0.434681, 0.754203
trial 181, 1, 0, 3, 7, 7, 77493.3, 0.444769, 0.719078, 0.684194
trial 182, 1, 1, 3, 0, 8, 32792, 0.445963, 0.275324, 0.952391
trial 183, 1, 1, 8, 7, 1, 24040, 0.660189, 0.6035, 0.31674
trial 184, 1, 1, 1, 4, 0, 71090.7, 0.126343, 0.357934, 0.155456
trial 185, 1, 1, 6, 6, 6, 65074.7, 0.829051, 0.741089, 0.744231
trial 186, 1, 1, 2, 8, 1, 2074.67, 0.396062, 0.40954, 0.364143
trial 187, 1, 1, 5, 1, 1, 36045.3, 0.602354, 0.359733, 0.419466
trial 188, 1, 0, 6, 0, 1, 60672, 0.621383, 0.242635, 0.359927
trial 189, 1, 1, 1, 1, 7, 6536, 0.218629, 0.411471, 1
trial 190, 1, 1, 2, 1, 7, 22736, 0.407112, 0.450797, 0.67598
trial 191, 1, 0, 1, 8, 5, 73410.7, 0.418252, 0.928918, 0.595679
trial 192, 1, 0, 3, 3, 6, 73322.7, 0.419411, 0.406204, 0.803836
trial 193, 1, 1, 4, 3, 7, 43021.3, 0.632935, 0.421694, 0.69346
trial 194, 1, 0, 0, 1, 3, 62962.7, 0.125419, 0.295411, 0.586283
trial 195, 1, 0, 3, 5, 8, 10314.7, 0.414266, 0.800002, 0.792447
trial 196, 1, 1, 1, 3, 2, 6370.67, 0.321952, 0.426126, 0.495342
trial 197, 1, 1, 7, 1, 0, 22866.7, 0.826225, 0.35372, 0.302402
trial 198, 1, 0, 8, 6, 0, 29437.3, 0.859339, 0.860596, 0.210074
trial 199, 1, 0, 4, 5, 6, 2128, 0.560966, 0.747538, 0.727297
trial 200, 1, 0, 2, 8, 0, 5480, 0.424687, 0.864231, 0.10224
trial 201, 1, 0, 1, 1, 8, 58141.3, 0.3868, 0.307604, 0.741277
trial 202, 1, 1, 5, 3, 1, 24626.7, 0.678643, 0.416707, 0.309826
trial 203, 1, 0, 3, 8, 1, 76477.3, 0.67513, 0.737547, 0.331649
trial 204, 1, 0, 2, 2, 8, 39066.7, 0.608507, 0.400177, 0.912074
trial 205, 1, 0, 6, 6, 1, 77554.7, 0.594995, 0.479667, 0.344239
trial 206, 1, 0, 3, 7, 0, 49962.7, 0.464529, 0.746959, 0.226949
trial 207, 1, 0, 7, 4, 1, 25125.3, 0.754255, 0.43963, 0.440879
trial 208, 1, 0, 0, 0, 7, 5042.67, 0.293482, 0.100811, 0.898008
trial 209, 1, 0, 6, 6, 8, 53112, 0.754209, 0.904145, 0.867294
trial 210, 1, 0, 1, 7, 1, 13605.3, 0.445579, 0.403159, 0.373936
trial 211, 1, 1, 8, 0, 4, 15178.7, 0.800088, 0.336982, 0.689034
trial 212, 1, 1, 5, 4, 2, 63976, 0.649633, 0.429557, 0.352631
trial 213, 1, 1, 0, 7, 5, 56624, 0.129585, 0.942613, 0.596939
trial 214, 1, 0, 6, 1, 7, 57970.7, 0.731317, 0.609699, 0.811437
trial 215, 1, 0, 4, 4, 7, 12240, 0.655056, 0.776252, 0.72326
trial 216, 1, 1, 4, 2, 5, 25928, 0.776163, 0.670042, 0.799513
trial 217, 1, 1, 5, 8, 4, 49362.7, 0.579444, 0.649469, 0.73807
trial 218, 1, 1, 2, 1, 4, 52754.7, 0.420284, 0.273542, 0.720635
trial 219, 1, 0, 2, 7, 7, 25656, 0.420844, 0.843744, 0.819179
trial 220, 1, 0, 5, 7, 5, 17618.7, 0.611038, 0.828356, 0.862675
trial 221, 1, 1, 2, 8, 6, 52213.3, 0.357716, 0.671651, 0.741392
trial 222, 1, 1, 0, 5, 1, 35402.7, 0.14242, 0.382996, 0.626606
trial 223, 1, 1, 8, 1, 0, 6378.67, 0.871047, 0.244972, 0.217902
trial 224, 1, 1, 7, 6, 8, 48389.3, 0.940652, 0.961824, 0.933606
trial 225, 1, 0, 1, 6, 7, 41744, 0.586005, 0.934074, 0.942309
trial 226, 1, 1, 3, 6, 0, 47200, 0.606705, 0.481591, 0.194004
trial 227, 1, 0, 8, 5, 6, 7229.33, 0.780233, 0.73099, 0.706269
trial 228, 1, 0, 2, 1, 1, 48792, 0.376789, 0.428953, 0.416747
trial 229, 1, 1, 3, 5, 7, 3688, 0.602454, 0.819163, 0.832919
trial 230, 1, 1, 5, 7, 6, 67096, 0.79081, 0.915946, 0.899465
trial 231, 1, 1, 2, 8, 4, 57714.7, 0.462767, 0.471814, 0.641095
trial 232, 1, 1, 2, 7, 4, 27354.7, 0.427525, 0.44758, 0.671379
trial 233, 1, 0, 1, 6, 3, 46429.3, 0.382672, 0.416902, 0.594618
trial 234, 1, 0, 4, 2, 1, 53869.3, 0.658731, 0.322857, 0.633114
trial 235, 1, 0, 3, 7, 4, 3661.33, 0.607693, 0.794868, 0.8122
trial 236, 1, 0, 4, 3, 2, 60608, 0.582867, 0.29278, 0.591871
trial 237, 1, 1, 5, 0, 4, 5152, 0.632198, 0.143072, 0.615805
trial 238, 1, 1, 6, 1, 5, 32456, 0.773005, 0.217133, 0.673464
trial 239, 1, 0, 1, 0, 1, 64173.3, 0.433796, 0.206382, 0.41612
trial 240, 1, 0, 5, 5, 8, 30216, 0.749969, 0.692553, 0.687911
trial 241, 1, 1, 8, 3, 6, 44186.7, 0.829259, 0.431873, 0.76845
trial 242, 1, 1, 0, 4, 5, 25858.7, 0.0836862, 0.364262, 0.810845
trial 243, 1, 0, 7, 6, 5, 34552, 0.872558, 0.82706, 0.80851
trial 244, 1, 0, 5, 2, 6, 1488, 0.806639, 0.424174, 0.69433
trial 245, 1, 0, 6, 4, 4, 4704, 0.663021, 0.456368, 0.314425
trial 246, 1, 0, 5, 5, 4, 11914.7, 0.639772, 0.430509, 0.799881
trial 247, 1, 1, 2, 6, 2, 57840, 0.183912, 0.392079, 0.338575
trial 248, 1, 0, 5, 3, 7, 18597.3, 0.587087, 0.337717, 0.727112
trial 249, 1, 1, 5, 5, 1, 28874.7, 0.703667, 0.363022, 0.254907
trial 250, 1, 0, 1, 2, 1, 76208, 0.375797, 0.322614, 0.43867
trial 251, 1, 0, 0, 8, 1, 24325.3, 0.426217, 0.720208, 0.292018
trial 252, 1, 0, 8, 8, 0, 76474.7, 0.897235, 0.644912, 0.214322
trial 253, 1, 1, 4, 1, 6, 28717.3, 0.709436, 0.31286, 0.901988
trial 254, 1, 1, 8, 5, 8, 19421.3, 0.73593, 0.429168, 0.860212
trial 255, 1, 0, 3, 6, 7, 23752, 0.61161, 0.421849, 0.839445
trial 256, 1, 0, 1, 1, 2, 65106.7, 0.31989, 0.258397, 0.438818
