OctaneSinglePotato trial list
----------------------

Trial Number | Haptic Presence | Environment | Glossiness | Depth | Conflict | Timer 1 | Timer 2 | Timer 3 | GlossResult | DepthResult
----------------------
1, 0, 1, 1, 7, 0, 33669.3, 0, -1, -1
2, 0, 1, 2, 1, 0, 24234.7, 0, -1, -1
3, 0, 0, 2, 1, 0, 4938.67, 0, -1, -1
4, 0, 1, 7, 1, 0, -57456, 0, -1, -1
5, 0, 0, 6, 3, 0, -67824, 0, -1, -1
6, 0, 0, 4, 2, 0, 37584, 0, -1, -1
7, 0, 1, 4, 8, 0, 37066.7, 0, -1, -1
8, 0, 1, 0, 3, 0, -22960, 0, -1, -1
9, 0, 0, 1, 0, 0, 32672, 0, -1, -1
10, 0, 0, 8, 1, 0, -76160, 0, -1, -1
11, 0, 1, 5, 3, 0, -71578.7, 0, -1, -1
12, 0, 1, 0, 7, 0, 36000, 0, -1, -1
13, 0, 1, 7, 3, 0, 27296, 0, -1, -1
14, 0, 1, 3, 6, 0, -12666.7, 0, -1, -1
15, 0, 0, 0, 6, 0, -40090.7, 0, -1, -1
16, 0, 1, 0, 6, 0, -34570.7, 0, -1, -1
17, 0, 1, 3, 8, 0, 10069.3, 0, -1, -1
18, 0, 1, 2, 6, 0, -72464, 0, -1, -1
19, 0, 0, 0, 5, 0, 9445.33, 0, -1, -1
20, 0, 1, 5, 4, 0, 37482.7, 0, -1, -1
21, 0, 1, 3, 1, 0, 31562.7, 0, -1, -1
22, 0, 0, 2, 4, 0, 41818.7, 0, -1, -1
23, 0, 0, 4, 8, 0, 70266.7, 0, -1, -1
24, 0, 0, 8, 6, 0, -5429.33, 0, -1, -1
25, 0, 0, 5, 5, 0, 64586.7, 0, -1, -1
26, 0, 0, 8, 3, 0, -56965.3, 0, -1, -1
27, 0, 0, 4, 0, 0, 77082.7, 0, -1, -1
28, 0, 0, 2, 8, 0, -54389.3, 0, -1, -1
29, 0, 1, 4, 6, 0, 2976, 0, -1, -1
30, 0, 0, 4, 7, 0, -38176, 0, -1, -1
31, 0, 1, 0, 4, 0, -78554.7, 0, -1, -1
32, 0, 0, 8, 2, 0, 13402.7, 0, -1, -1
33, 0, 1, 6, 8, 0, -74106.7, 0, -1, -1
34, 0, 0, 5, 2, 0, -37749.3, 0, -1, -1
35, 0, 1, 2, 7, 0, 4784, 0, -1, -1
36, 0, 1, 2, 5, 0, -4858.67, 0, -1, -1
37, 0, 0, 7, 2, 0, -75120, 0, -1, -1
38, 0, 0, 7, 6, 0, 52389.3, 0, -1, -1
39, 0, 0, 0, 3, 0, -66341.3, 0, -1, -1
40, 0, 1, 6, 0, 0, 73658.7, 0, -1, -1
41, 0, 1, 1, 8, 0, 2314.66, 0, -1, -1
42, 0, 0, 6, 8, 0, -71253.3, 0, -1, -1
43, 0, 1, 1, 5, 0, 35936, 0, -1, -1
44, 0, 0, 6, 4, 0, -60069.3, 0, -1, -1
45, 0, 0, 5, 0, 0, -37088, 0, -1, -1
46, 0, 0, 5, 7, 0, -72864, 0, -1, -1
47, 0, 0, 0, 7, 0, 19824, 0, -1, -1
48, 0, 0, 7, 1, 0, 23557.3, 0, -1, -1
49, 0, 1, 1, 3, 0, -69077.3, 0, -1, -1
50, 0, 1, 0, 5, 0, -69418.7, 0, -1, -1
51, 0, 0, 0, 4, 0, -58288, 0, -1, -1
52, 0, 1, 3, 4, 0, 20341.3, 0, -1, -1
53, 0, 0, 3, 5, 0, 37712, 0, -1, -1
54, 0, 1, 7, 5, 0, 68949.3, 0, -1, -1
55, 0, 1, 1, 6, 0, -73125.3, 0, -1, -1
56, 0, 0, 6, 6, 0, 19610.7, 0, -1, -1
57, 0, 0, 2, 2, 0, -23205.3, 0, -1, -1
58, 0, 1, 5, 7, 0, -75653.3, 0, -1, -1
59, 0, 1, 7, 8, 0, 47498.7, 0, -1, -1
60, 0, 0, 6, 5, 0, 70853.3, 0, -1, -1
61, 0, 1, 2, 8, 0, -75616, 0, -1, -1
62, 0, 1, 8, 2, 0, -23088, 0, -1, -1
63, 0, 0, 4, 6, 0, -45344, 0, -1, -1
64, 0, 1, 0, 0, 0, 48368, 0, -1, -1
65, 0, 0, 3, 1, 0, 35541.3, 0, -1, -1
66, 0, 0, 0, 8, 0, -49578.7, 0, -1, -1
67, 0, 1, 4, 1, 0, -197.334, 0, -1, -1
68, 0, 0, 0, 1, 0, 39178.7, 0, -1, -1
69, 0, 1, 4, 7, 0, -16336, 0, -1, -1
70, 0, 0, 4, 3, 0, -43664, 0, -1, -1
71, 0, 0, 8, 5, 0, 3994.67, 0, -1, -1
72, 0, 1, 5, 1, 0, -21114.7, 0, -1, -1
73, 0, 1, 7, 4, 0, 52800, 0, -1, -1
74, 0, 1, 0, 1, 0, 47781.3, 0, -1, -1
75, 0, 1, 4, 4, 0, -67632, 0, -1, -1
76, 0, 0, 2, 0, 0, 45898.7, 0, -1, -1
77, 0, 1, 3, 0, 0, 68858.7, 0, -1, -1
78, 0, 1, 1, 2, 0, 2645.33, 0, -1, -1
79, 0, 1, 2, 3, 0, -75637.3, 0, -1, -1
80, 0, 1, 0, 8, 0, -832, 0, -1, -1
81, 0, 1, 5, 5, 0, -18490.7, 0, -1, -1
82, 0, 0, 2, 7, 0, -61722.7, 0, -1, -1
83, 0, 0, 7, 4, 0, -11525.3, 0, -1, -1
84, 0, 1, 1, 1, 0, -60869.3, 0, -1, -1
85, 0, 1, 1, 4, 0, 55168, 0, -1, -1
86, 0, 0, 5, 3, 0, -17653.3, 0, -1, -1
87, 0, 1, 8, 3, 0, -11008, 0, -1, -1
88, 0, 1, 5, 2, 0, 17712, 0, -1, -1
89, 0, 0, 8, 7, 0, -66288, 0, -1, -1
90, 0, 0, 0, 2, 0, -27840, 0, -1, -1
91, 0, 1, 0, 2, 0, -33418.7, 0, -1, -1
92, 0, 0, 1, 7, 0, -17338.7, 0, -1, -1
93, 0, 1, 8, 1, 0, -19829.3, 0, -1, -1
94, 0, 1, 2, 0, 0, -76426.7, 0, -1, -1
95, 0, 0, 3, 7, 0, 48885.3, 0, -1, -1
96, 0, 1, 7, 7, 0, 31.9958, 0, -1, -1
97, 0, 1, 7, 2, 0, 33472, 0, -1, -1
98, 0, 1, 8, 4, 0, -52512, 0, -1, -1
99, 0, 1, 3, 2, 0, -52186.7, 0, -1, -1
100, 0, 0, 4, 1, 0, -45904, 0, -1, -1
101, 0, 0, 8, 4, 0, -15349.3, 0, -1, -1
102, 0, 1, 6, 7, 0, -34128, 0, -1, -1
103, 0, 0, 8, 8, 0, 69648, 0, -1, -1
104, 0, 0, 7, 0, 0, -27653.3, 0, -1, -1
105, 0, 1, 6, 4, 0, 75813.3, 0, -1, -1
106, 0, 1, 2, 4, 0, -30954.7, 0, -1, -1
107, 0, 1, 7, 0, 0, 74432, 0, -1, -1
108, 0, 0, 2, 6, 0, 30069.3, 0, -1, -1
109, 0, 0, 3, 0, 0, 33738.7, 0, -1, -1
110, 0, 0, 5, 8, 0, 32709.3, 0, -1, -1
111, 0, 0, 4, 5, 0, -67498.7, 0, -1, -1
112, 0, 0, 3, 2, 0, -24064, 0, -1, -1
113, 0, 1, 3, 7, 0, -24256, 0, -1, -1
114, 0, 1, 2, 2, 0, -2650.67, 0, -1, -1
115, 0, 1, 5, 8, 0, -43386.7, 0, -1, -1
116, 0, 0, 1, 6, 0, -16250.7, 0, -1, -1
117, 0, 0, 1, 5, 0, 72080, 0, -1, -1
118, 0, 0, 6, 1, 0, -11845.3, 0, -1, -1
119, 0, 1, 4, 3, 0, 19360, 0, -1, -1
120, 0, 1, 3, 5, 0, 52757.3, 0, -1, -1
121, 0, 0, 3, 6, 0, 18949.3, 0, -1, -1
122, 0, 1, 5, 0, 0, 27589.3, 0, -1, -1
123, 0, 1, 4, 2, 0, 64778.7, 0, -1, -1
124, 0, 0, 8, 0, 0, -76474.7, 0, -1, -1
125, 0, 1, 3, 3, 0, -56858.7, 0, -1, -1
126, 0, 1, 4, 0, 0, -54458.7, 0, -1, -1
127, 0, 0, 3, 3, 0, -65946.7, 0, -1, -1
128, 0, 1, 8, 7, 0, -18261.3, 0, -1, -1
129, 0, 0, 6, 0, 0, 1061.33, 0, -1, -1
130, 0, 1, 5, 6, 0, 38858.7, 0, -1, -1
131, 0, 0, 1, 8, 0, -40197.3, 0, -1, -1
132, 0, 1, 6, 6, 0, -36080, 0, -1, -1
133, 0, 1, 6, 3, 0, -69808, 0, -1, -1
134, 0, 1, 8, 5, 0, -4448, 0, -1, -1
135, 0, 1, 8, 6, 0, -79477.3, 0, -1, -1
136, 0, 1, 6, 5, 0, 73418.7, 0, -1, -1
137, 0, 0, 7, 8, 0, -42570.7, 0, -1, -1
138, 0, 0, 1, 2, 0, -24325.3, 0, -1, -1
139, 0, 0, 2, 5, 0, 31365.3, 0, -1, -1
140, 0, 1, 8, 0, 0, -4416, 0, -1, -1
141, 0, 0, 5, 6, 0, 57280, 0, -1, -1
142, 0, 0, 5, 1, 0, -7914.67, 0, -1, -1
143, 0, 0, 7, 3, 0, -71946.7, 0, -1, -1
144, 0, 0, 3, 4, 0, -19930.7, 0, -1, -1
145, 0, 1, 6, 2, 0, 74197.3, 0, -1, -1
146, 0, 1, 8, 8, 0, 71509.3, 0, -1, -1
147, 0, 1, 4, 5, 0, 43184, 0, -1, -1
148, 0, 0, 4, 4, 0, -66250.7, 0, -1, -1
149, 0, 1, 7, 6, 0, 13440, 0, -1, -1
150, 0, 0, 7, 7, 0, -9461.33, 0, -1, -1
151, 0, 0, 2, 3, 0, -27482.7, 0, -1, -1
152, 0, 0, 1, 4, 0, -77136, 0, -1, -1
153, 0, 0, 7, 5, 0, -70298.7, 0, -1, -1
154, 0, 0, 6, 2, 0, 69056, 0, -1, -1
155, 0, 0, 1, 3, 0, 78197.3, 0, -1, -1
156, 0, 1, 1, 0, 0, -30741.3, 0, -1, -1
157, 0, 0, 3, 8, 0, 40405.3, 0, -1, -1
158, 0, 1, 6, 1, 0, -69904, 0, -1, -1
159, 0, 0, 5, 4, 0, -78602.7, 0, -1, -1
160, 0, 0, 0, 0, 0, -11248, 0, -1, -1
161, 0, 0, 1, 1, 0, -14501.3, 0, -1, -1
162, 0, 0, 6, 7, 0, -30421.3, 0, -1, -1
163, 1, 1, 0, 3, 0, -50138.7, 1, -1, -1
164, 1, 1, 0, 7, 0, -9600, 1, -1, -1
165, 1, 1, 2, 6, 2, 33509.3, 1, -1, -1
166, 1, 0, 5, 4, 1, 52800, 1, -1, -1
167, 1, 1, 3, 0, 1, 38618.7, 1, -1, -1
168, 1, 1, 0, 1, 1, -70000, 1, -1, -1
169, 1, 1, 1, 1, 1, 45050.7, 1, -1, -1
170, 1, 1, 5, 4, 2, 24832, 1, -1, -1
171, 1, 0, 6, 6, 0, -869.331, 1, -1, -1
172, 1, 0, 7, 4, 1, 31114.7, 1, -1, -1
173, 1, 0, 4, 6, 2, 17712, 1, -1, -1
174, 1, 1, 0, 2, 0, -19440, 1, -1, -1
175, 1, 0, 2, 2, 0, 19610.7, 1, -1, -1
176, 1, 0, 5, 2, 1, -34128, 1, -1, -1
177, 1, 0, 3, 5, 1, 33669.3, 1, -1, -1
178, 1, 0, 0, 4, 2, 72080, 1, -1, -1
179, 1, 0, 6, 0, 0, 73445.3, 1, -1, -1
180, 1, 0, 2, 4, 1, -11525.3, 1, -1, -1
181, 1, 1, 4, 1, 1, -27392, 1, -1, -1
182, 1, 1, 5, 5, 1, -65226.7, 1, -1, -1
183, 1, 1, 0, 8, 2, 6981.33, 1, -1, -1
184, 1, 1, 0, 2, 2, 37925.3, 1, -1, -1
185, 1, 1, 6, 0, 0, -68794.7, 1, -1, -1
186, 1, 0, 7, 2, 0, -22725.3, 1, -1, -1
187, 1, 0, 4, 8, 2, -43386.7, 1, -1, -1
188, 1, 1, 5, 7, 2, -9488, 1, -1, -1
189, 1, 1, 6, 5, 2, 1136, 1, -1, -1
190, 1, 0, 3, 7, 1, -30954.7, 1, -1, -1
191, 1, 0, 8, 2, 2, 68826.7, 1, -1, -1
192, 1, 1, 8, 7, 0, -79962.7, 1, -1, -1
193, 1, 0, 3, 6, 0, -76426.7, 1, -1, -1
194, 1, 0, 6, 6, 2, -37082.7, 1, -1, -1
